num_acidente;chv_localidade;data_acidente;uf_acidente;ano_acidente;mes_acidente;mes_ano_acidente;codigo_ibge;dia_semana;fase_dia;tp_acidente;cond_meteorologica;end_acidente;num_end_acidente;cep_acidente;bairro_acidente;km_via_acidente;latitude_acidente;longitude_acidente;hora_acidente;tp_rodovia;cond_pista;tp_cruzamento;tp_pavimento;tp_curva;lim_velocidade;tp_pista;ind_guardrail;ind_cantcentral;ind_acostamento;qtde_acidente;qtde_acid_com_obitos;qtde_envolvidos;qtde_feridosilesos;qtde_obitos
6638380;SP3552205202007;2020-07-04;SP;2020;07;072020;3552205;SABADO;TARDE;DESCONHECIDO;DESCONHECIDAS;ALAMEDA PROFESSOR MARIO DE ALMEIDA;00100;00000000;JARDIM VERA CRUZ;0000;;;153100;NAO INFORMADO;DESCONHECIDO;DESCONHECIDO;DESCONHECIDO;DESCONHECIDO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;DESCONHECIDO;1;0;1;1;0
1997771;SP3503307202102;2021-02-04;SP;2021;02;022021;3503307;QUINTA-FEIRA;MANHA;DESCONHECIDO;DESCONHECIDAS;AVENIDA DONA RENATA;00001;00000000;CENTRO;0000;;;113800;NAO INFORMADO;DESCONHECIDO;DESCONHECIDO;DESCONHECIDO;DESCONHECIDO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;DESCONHECIDO;1;0;0;0;0
1576818;MG3170206202105;2021-05-10;MG;2021;05;052021;3170206;SEGUNDA-FEIRA;TARDE;CHOQUE;NAO INFORMADO;BRASIL;00000;00000000;;0000;;;130000;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;1;1;0
4748619;SP3550308201911;2019-11-27;SP;2019;11;112019;3550308;QUARTA-FEIRA;MANHA;ATROPELAMENTO COM PEDESTRE;CLARO;AVENIDA IMIRIM;04090;00000000;CACHOEIRINHA;0000;;;061800;NAO INFORMADO;SECA;DESCONHECIDO;ASFALTO;DESCONHECIDO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;SIM;1;0;2;2;0
3863226;MG3146107201908;2019-08-04;MG;2019;08;082019;3146107;DOMINGO;TARDE;COLISAO TRANSVERSAL;NAO INFORMADO;ALBERTO MAGALHAES;00000;00000000;;0000;;;172319;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;2;2;0
722599;GO5208707202211;2022-11-06;GO;2022;11;112022;5208707;DOMINGO;TARDE;COLISAO;OUTRAS CONDICOES;RUA DESEMBARGADOR AIROSA ALVES DE CASTRO;00000;00000000;SETOR CRIMEIA OESTE;0000;-16.6496995;-49.2661619;153000;MUNICIPAL;SECA;NAO INFORMADO;ASFALTO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;2;2;0
522131;SP3516200202306;2023-06-12;SP;2023;06;062023;3516200;SEGUNDA-FEIRA;TARDE;COLISAO TRANSVERSAL;CLARO;AVENIDA DR XAFIQUE FACURE;06372;00000000;;0000;-20.5364663;-47.3900452;173100;MUNICIPAL;SECA;NAO INFORMADO;ASFALTO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO;SIM;NAO;1;0;0;0;0
6530944;MS5003702201906;2019-06-18;MS;2019;06;062019;5003702;TERCA-FEIRA;MADRUGADA;COLISAO LATERAL;CLARO;JARDIM CARAMURU 850;00000;00000000;;0000;;;000000;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;1;1;0
989734;PA1501402202102;2021-02-27;PA;2021;02;022021;1501402;SABADO;NOITE;QUEDA;CLARO;BERNAL DO COUTO  RUA;00000;00000000;UMARIZAL;0000;;;210000;MUNICIPAL;SECA;NAO FOI EM CRUZAMENTO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;1;1;0
5609882;SC4202008202109;2021-09-05;SC;2021;09;092021;4202008;DOMINGO;TARDE;DESCONHECIDO;NAO INFORMADO;RODOVIA BR-101;00000;00000000;;0000;;;163500;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;4;4;0
4988382;SC4203006202309;2023-09-28;SC;2023;09;092023;4203006;QUINTA-FEIRA;MADRUGADA;DESCONHECIDO;NAO INFORMADO;RUA SIMPLICIANO CORREA DE MIRANDA;00000;00000000;;0000;;;040000;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;1;1;0
2201110;RR1400100201805;2018-05-14;RR;2018;05;052018;1400100;SEGUNDA-FEIRA;DESCONHECIDO;ATROPELAMENTO COM PEDESTRE;NAO INFORMADO;BR 174;00000;00000000;;0000;;;999999;NAO INFORMADO;NAO INFORMADO;DESCONHECIDO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;1;1;0;1
588176;MG3106200202304;2023-04-19;MG;2023;04;042023;3106200;QUARTA-FEIRA;MANHA;OUTROS ACIDENTES DE TRANSITO;NAO INFORMADO;PIUM I;00071;00000000;CRUZEIRO;0000;-19.9398486;-43.9287324;110000;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;3;3;0
4695274;SP3509502202306;2023-06-16;SP;2023;06;062023;3509502;SEXTA-FEIRA;NOITE;DESCONHECIDO;DESCONHECIDAS;AVENIDA MIRANDOPOLIS;00930;00000000;;0000;-22.9302270;-47.0944140;212917;MUNICIPAL;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;0;0;0
2612658;RR1400100202008;2020-08-27;RR;2020;08;082020;1400100;QUINTA-FEIRA;TARDE;COLISAO LATERAL;NAO INFORMADO;AV BRIG. EDUARDO GOMES;00000;00000000;MECEJANA;0000;;;141000;NAO INFORMADO;NAO INFORMADO;DESCONHECIDO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;2;2;0
1634067;RO1100254202009;2020-09-24;RO;2020;09;092020;1100254;QUINTA-FEIRA;MANHA;COLISAO TRANSVERSAL;NAO INFORMADO;BR 364;00000;00000000;;0000;-6190169800;-1117610300;114000;FEDERAL;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;2;2;0
225497;MG3106200202009;2020-09-25;MG;2020;09;092020;3106200;SEXTA-FEIRA;MANHA;COLISAO FRONTAL;NAO INFORMADO;PITANGUI;00000;00000000;;0000;;;081500;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;1;1;0
1699655;MG3116506202408;2024-08-05;MG;2024;08;082024;3116506;SEGUNDA-FEIRA;NOITE;COLISAO FRONTAL;CLARO;TANCREDO NEVES;00208;00000000;CENTRO;0000;-17.0781310;-44.2079029;202000;NAO INFORMADO;SECA;MESMA SUPERFICIE  OUTROS;ASFALTO;NAO HAVIA CURVA;NAO INFORMADO;SIMPLES  SEM CICLOVIA;NAO INFORMADO;NAO;NAO;1;0;1;1;0
6067559;MG3170206201912;2019-12-29;MG;2019;12;122019;3170206;DOMINGO;MADRUGADA;CHOQUE;NAO INFORMADO;PROFESSORA MINERVINA CANDIDA DE OLIVEIRA;00000;00000000;;0000;;;013000;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;1;1;0
6034475;MG3154606201910;2019-10-28;MG;2019;10;102019;3154606;SEGUNDA-FEIRA;TARDE;COLISAO TRASEIRA;NAO INFORMADO;DENISE CRISTINA DA ROCHA;00000;00000000;;0000;;;144434;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;2;2;0
1593542;DF5300108202301;2023-01-20;DF;2023;01;012023;5300108;SEXTA-FEIRA;MANHA;ENGAVETAMENTO;NAO INFORMADO;SETOR CENTRAL AE LESTE LT 1;14669;00000000;GAMA;0000;-0000000000;-0000000000;100000;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;3;3;0
6352347;DF5300108202406;2024-06-19;DF;2024;06;062024;5300108;QUARTA-FEIRA;NOITE;COLISAO;NAO INFORMADO;GERAL;10463;00000000;TAGUATINGA;0000;-0000000000;-0000000000;182000;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;1;1;0
2206685;BA2927408201802;2018-02-26;BA;2018;02;022018;2927408;SEGUNDA-FEIRA;MANHA;QUEDA;NAO INFORMADO;AVENIDA TANCREDO NEVES;00000;00000000;CAMINHO DAS ARVORES;0000;;;113000;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;1;1;0
1340725;SC4204608202109;2021-09-02;SC;2021;09;092021;4204608;QUINTA-FEIRA;MANHA;DESCONHECIDO;NAO INFORMADO;RUA JOAQUIM NABUCO;00000;00000000;;0000;;;113000;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;2;2;0
1380531;RJ3304557202206;2022-06-20;RJ;2022;06;062022;3304557;SEGUNDA-FEIRA;MADRUGADA;DESCONHECIDO;NAO INFORMADO;HENRIQUE SCHEID;00000;00000000;ENGENHO DE DENTRO;0000;-0000000000;-0000000000;015000;DESCONHECIDO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;1;1;0
1047957;PA1501402202004;2020-04-16;PA;2020;04;042020;1501402;QUINTA-FEIRA;MANHA;COLISAO;NAO INFORMADO;PARIQUIS  RUA;00000;00000000;BATISTA CAMPOS;0000;;;113000;MUNICIPAL;NAO INFORMADO;NAO FOI EM CRUZAMENTO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;0;0;0
370087;PR4109401202111;2021-11-08;PR;2021;11;112021;4109401;SEGUNDA-FEIRA;NOITE;COLISAO FRONTAL;DESCONHECIDAS;RUA SALVATORE RENNA;00000;00000000;SANTA CRUZ;0000;;;200000;MUNICIPAL;NAO INFORMADO;CRUZAMENTO  MESMA SUPERFICIE;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;DESCONHECIDO;DESCONHECIDO;DESCONHECIDO;1;0;3;3;0
5291557;PI2211001201907;2019-07-27;PI;2019;07;072019;2211001;SABADO;MADRUGADA;NAO INFORMADO;NAO INFORMADO;AV  MARECHAL CASTELO BRANCO;00000;00000000;ININGA;0000;;;050000;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;0;0;0
3613364;SP3501905202104;2021-04-03;SP;2021;04;042021;3501905;SABADO;MANHA;TOMBAMENTO;CLARO;SP 360;00112;00000000;JARDIM BELA VISTA;0111;;;103000;NAO INFORMADO;SECA;DESCONHECIDO;ASFALTO;DESCONHECIDO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;SIM;1;1;1;0;1
3542577;MG3170107202405;2024-05-26;MG;2024;05;052024;3170107;DOMINGO;TARDE;COLISAO TRASEIRA;CLARO;MARQUES PARANA;00060;00000000;CENTRO A;0000;-19.7438385;-47.9292266;152059;NAO INFORMADO;SECA;MESMA SUPERFICIE  OUTROS;ASFALTO;NAO HAVIA CURVA;NAO INFORMADO;SIMPLES  SEM CICLOVIA;NAO INFORMADO;NAO;SIM;1;0;3;3;0
115955;PR4112801202311;2023-11-02;PR;2023;11;112023;4112801;QUINTA-FEIRA;TARDE;COLISAO TRASEIRA;DESCONHECIDAS;AVENIDA PARANA;01486;00000000;CENTRO;0000;;;150000;MUNICIPAL;NAO INFORMADO;CRUZAMENTO  MESMA SUPERFICIE;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;DESCONHECIDO;DESCONHECIDO;DESCONHECIDO;1;0;2;2;0
5386996;SP3548500202002;2020-02-10;SP;2020;02;022020;3548500;SEGUNDA-FEIRA;TARDE;COLISAO FRONTAL;CHUVA;AVENIDA DOUTOR ANTONIO MANOEL DE CARVALH;00826;00000000;MARAPE;0000;;;162800;NAO INFORMADO;MOLHADA;DESCONHECIDO;ASFALTO;DESCONHECIDO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;SIM;DESCONHECIDO;1;0;1;1;0
5907792;PR4108403202209;2022-09-09;PR;2022;09;092022;4108403;SEXTA-FEIRA;MANHA;COLISAO FRONTAL;DESCONHECIDAS;RUA RIO GRANDE DO SUL;00000;00000000;ALVORADA;0000;;;084500;MUNICIPAL;NAO INFORMADO;CRUZAMENTO  MESMA SUPERFICIE;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;DESCONHECIDO;DESCONHECIDO;DESCONHECIDO;1;0;1;1;0
2960251;SC4216503202110;2021-10-29;SC;2021;10;102021;4216503;SEXTA-FEIRA;MADRUGADA;OUTROS ACIDENTES DE TRANSITO;NAO INFORMADO;ROD SC 114 KM 294 64;00000;00000000;;0000;;;003000;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;1;1;0
6468414;GO5221858201911;2019-11-10;GO;2019;11;112019;5221858;DOMINGO;TARDE;DESCONHECIDO;OUTRAS CONDICOES;AV. PRINCIPAL;00000;00000000;PARQUE VALPARAISO II;0000;;;140000;MUNICIPAL;NAO INFORMADO;NAO INFORMADO;ASFALTO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;1;1;0
2084597;SP3531308202302;2023-02-14;SP;2023;02;022023;3531308;TERCA-FEIRA;MANHA;DESCONHECIDO;CLARO;SP 305;00018;00000000;JARDIM BELA VISTA;0018;-21.2644385;-48.5090225;083400;NAO INFORMADO;SECA;DESCONHECIDO;ASFALTO;DESCONHECIDO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;SIM;1;0;2;2;0
4539073;MG3106200202208;2022-08-24;MG;2022;08;082022;3106200;QUARTA-FEIRA;TARDE;CAPOTAMENTO;CLARO;SINFRONIO BROCHADO;00568;00000000;BARREIRO;0000;-19.9759671;-44.0176468;134527;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO;NAO;1;0;2;2;0
6172872;SC4202404202310;2023-10-04;SC;2023;10;102023;4202404;QUARTA-FEIRA;MANHA;DESCONHECIDO;NAO INFORMADO;RUA SANTAREM;00000;00000000;;0000;;;090000;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;1;1;0
706342;MG3106200201805;2018-05-20;MG;2018;05;052018;3106200;DOMINGO;MADRUGADA;COLISAO LATERAL;NAO INFORMADO;AMARAJI;00000;00000000;;0000;;;000045;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;1;1;0
2443894;MG3170206202102;2021-02-26;MG;2021;02;022021;3170206;SEXTA-FEIRA;TARDE;COLISAO LATERAL;NAO INFORMADO;AMERICO ATTIE;00000;00000000;;0200;;;124440;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;2;2;0
3528391;SC4202909202210;2022-10-03;SC;2022;10;102022;4202909;SEGUNDA-FEIRA;TARDE;DESCONHECIDO;NAO INFORMADO;RUA IDA BEBER;00000;00000000;;0000;;;131500;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;1;1;0
4440707;PA1502400202109;2021-09-20;PA;2021;09;092021;1502400;SEGUNDA-FEIRA;MANHA;CAPOTAMENTO;CLARO;;00000;00000000;TITANLANDIA;0000;;;104000;FEDERAL;SECA;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;1;1;0
5293728;SP3550308202405;2024-05-07;SP;2024;05;052024;3550308;TERCA-FEIRA;NOITE;DESCONHECIDO;DESCONHECIDAS;RUA OJINAGA;00765;00000000;;0000;-23.6494998;-46.7611425;233700;MUNICIPAL;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;0;0;0
3445984;RN2408003201806;2018-06-11;RN;2018;06;062018;2408003;SEGUNDA-FEIRA;NOITE;COLISAO LATERAL;NAO INFORMADO;RUA SEIS DE JANEIRO;00000;00000000;;0000;;;192000;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;2;2;0
3038831;RO1100023202312;2023-12-16;RO;2023;12;122023;1100023;SABADO;NOITE;COLISAO FRONTAL;NAO INFORMADO;TINAMU;00000;00000000;SETOR 09;0000;-9.93157800;-63.0244550;234900;MUNICIPAL;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;2;2;0
4000785;GO5208707202304;2023-04-25;GO;2023;04;042023;5208707;TERCA-FEIRA;MANHA;COLISAO;OUTRAS CONDICOES;AV. 85  2476 - ST. BUENO  GOIANIA  CEP;00000;00000000;SETOR MARISTA;0000;-16.7024777;-49.2644637;084900;MUNICIPAL;NAO INFORMADO;NAO INFORMADO;ASFALTO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;1;1;0
2951305;SP3523107202310;2023-10-01;SP;2023;10;102023;3523107;DOMINGO;TARDE;DESCONHECIDO;DESCONHECIDAS;RUA JAU;00055;00000000;;0000;-23.4871016;-46.3672486;151355;MUNICIPAL;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;0;0;0
1710546;SC4211900202004;2020-04-11;SC;2020;04;042020;4211900;SABADO;MANHA;DESCONHECIDO;NAO INFORMADO;RUA JOSE COSMO PAMPLONA;00000;00000000;;0000;;;073000;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;2;2;0
2031882;MG3121100201803;2018-03-20;MG;2018;03;032018;3121100;TERCA-FEIRA;NOITE;OUTROS ACIDENTES DE TRANSITO;NAO INFORMADO;900AMG1915;00000;00000000;;0000;;;203000;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;1;1;0
5156421;SC4211900202308;2023-08-13;SC;2023;08;082023;4211900;DOMINGO;NOITE;DESCONHECIDO;NAO INFORMADO;RODOVIA MARGINAL BR101.;00000;00000000;;0000;;;202300;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;1;1;0
3941343;MG3106200202309;2023-09-27;MG;2023;09;092023;3106200;QUARTA-FEIRA;NOITE;CHOQUE;NAO INFORMADO;LUIZ BONDEZAN;00240;00000000;FLORAMAR;0000;-19.8329064;-43.9396848;190631;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;2;2;0
2165571;RR1400100202209;2022-09-09;RR;2022;09;092022;1400100;SEXTA-FEIRA;NOITE;COLISAO LATERAL;NAO INFORMADO;TV JOSE FRANCISCO;00000;00000000;CINTURAO VERDE;0000;2.80713680;-60.7098655;210000;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;0;0;0
4152837;MG3106200202307;2023-07-17;MG;2023;07;072023;3106200;SEGUNDA-FEIRA;NOITE;COLISAO TRANSVERSAL;NAO INFORMADO;BIAS FORTES;00994;00000000;LOURDES;0000;-19.9244233;-43.9431741;191243;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;1;1;0
5813976;MT5103403202203;2022-03-31;MT;2022;03;032022;5103403;QUINTA-FEIRA;NOITE;COLISAO;CLARO;AVENIDA SAO SEBASTIAO;00000;00000000;JARDIM INDEPENDENCIA;0000;;;999999;NAO INFORMADO;SECA;MESMA SUPERFICIE  OUTROS;ASFALTO;DESCONHECIDO;NAO INFORMADO;SIMPLES  SEM CICLOVIA;NAO;NAO;NAO;1;0;2;2;0
3760090;PR4115200202205;2022-05-23;PR;2022;05;052022;4115200;SEGUNDA-FEIRA;TARDE;COLISAO TRANSVERSAL;DESCONHECIDAS;AVENIDA HERVAL;01250;00000000;ZONA 07;0000;;;123500;MUNICIPAL;NAO INFORMADO;NAO FOI EM CRUZAMENTO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;DESCONHECIDO;DESCONHECIDO;DESCONHECIDO;1;0;1;1;0
5405247;SP3518800202308;2023-08-20;SP;2023;08;082023;3518800;DOMINGO;NOITE;COLISAO FRONTAL;CLARO;ESTRADA VELHA GUARULHOS SAO MIGUEL;04813;00000000;;0000;-23.4739190;-46.4337270;185600;MUNICIPAL;SECA;NAO INFORMADO;ASFALTO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO;NAO INFORMADO;NAO;1;0;0;0;0
5432720;PR4106902202109;2021-09-13;PR;2021;09;092021;4106902;SEGUNDA-FEIRA;MANHA;COLISAO FRONTAL;DESCONHECIDAS;RUA HUMBERTO GERONASSO;00271;00000000;BARREIRINHA;0000;;;065500;MUNICIPAL;NAO INFORMADO;NAO FOI EM CRUZAMENTO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;DESCONHECIDO;DESCONHECIDO;DESCONHECIDO;1;0;3;3;0
4514129;MG3120904202007;2020-07-20;MG;2020;07;072020;3120904;SEGUNDA-FEIRA;TARDE;CHOQUE;NAO INFORMADO;JOSE BONIFACIO;00000;00000000;;0000;;;175436;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;3;3;0
923169;SC4202008201912;2019-12-09;SC;2019;12;122019;4202008;SEGUNDA-FEIRA;NOITE;DESCONHECIDO;NAO INFORMADO;AVENIDA DO ESTADO DALMO VIEIRA;00000;00000000;;0000;;;212500;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;2;2;0
2205438;ES3203320201802;2018-02-19;ES;2018;02;022018;3203320;SEGUNDA-FEIRA;TARDE;COLISAO;NAO INFORMADO;NAO INFORMADO;00000;00000000;CENTRO;0000;-0000000000;-0000000000;150000;DESCONHECIDO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;1;1;0
5074543;MS5006309202102;2021-02-27;MS;2021;02;022021;5006309;SABADO;MANHA;QUEDA;CLARO;VEREADOR MANOEL MESSIAS DE FREITAS;00000;79500000;JARDIM AMERICA;0000;-0000000000;-0000000000;101500;MUNICIPAL;DESCONHECIDO;MESMA SUPERFICIE  OUTROS;ASFALTO;NAO HAVIA CURVA;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;SIM;1;0;1;1;0
3677812;ES3200607201905;2019-05-05;ES;2019;05;052019;3200607;DOMINGO;NOITE;CAPOTAMENTO;DESCONHECIDAS;ROD ES 257;00000;00000000;ZONA RURAL;0006;;;233000;NAO INFORMADO;SECA;NAO INFORMADO;ASFALTO;NAO INFORMADO;NAO INFORMADO;DUPLA  SEM CICLOVIA;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;1;1;0
1328055;SC4216602202312;2023-12-24;SC;2023;12;122023;4216602;DOMINGO;TARDE;COLISAO;NAO INFORMADO;RUA EMIDIO FRANCISCO DA SILVA;00000;00000000;;0000;;;134000;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;NAO INFORMADO;1;0;1;1;0
